t: 0, i: 0, Train Loss: 0.374, Train Acc: 0.891, Eval Loss: 0.294, Eval Acc: 0.919
t: 0, i: 1, Train Loss: 0.297, Train Acc: 0.916, Eval Loss: 0.280, Eval Acc: 0.920
t: 0, i: 2, Train Loss: 0.284, Train Acc: 0.919, Eval Loss: 0.275, Eval Acc: 0.922
t: 0, i: 3, Train Loss: 0.276, Train Acc: 0.921, Eval Loss: 0.285, Eval Acc: 0.919
t: 0, i: 4, Train Loss: 0.271, Train Acc: 0.923, Eval Loss: 0.265, Eval Acc: 0.924
t: 0, i: 5, Train Loss: 0.267, Train Acc: 0.924, Eval Loss: 0.273, Eval Acc: 0.921
t: 0, i: 6, Train Loss: 0.263, Train Acc: 0.926, Eval Loss: 0.269, Eval Acc: 0.924
t: 0, i: 7, Train Loss: 0.258, Train Acc: 0.927, Eval Loss: 0.269, Eval Acc: 0.923
t: 0, i: 8, Train Loss: 0.256, Train Acc: 0.927, Eval Loss: 0.270, Eval Acc: 0.925
t: 0, i: 9, Train Loss: 0.254, Train Acc: 0.927, Eval Loss: 0.260, Eval Acc: 0.926
t: 0, i: 10, Train Loss: 0.252, Train Acc: 0.929, Eval Loss: 0.266, Eval Acc: 0.925
t: 0, i: 11, Train Loss: 0.249, Train Acc: 0.929, Eval Loss: 0.260, Eval Acc: 0.925
t: 0, i: 12, Train Loss: 0.247, Train Acc: 0.930, Eval Loss: 0.260, Eval Acc: 0.927
t: 0, i: 13, Train Loss: 0.246, Train Acc: 0.931, Eval Loss: 0.262, Eval Acc: 0.927
t: 0, i: 14, Train Loss: 0.244, Train Acc: 0.931, Eval Loss: 0.268, Eval Acc: 0.924
t: 0, i: 15, Train Loss: 0.242, Train Acc: 0.931, Eval Loss: 0.261, Eval Acc: 0.925
t: 0, i: 16, Train Loss: 0.240, Train Acc: 0.931, Eval Loss: 0.263, Eval Acc: 0.927
t: 0, i: 17, Train Loss: 0.239, Train Acc: 0.932, Eval Loss: 0.261, Eval Acc: 0.926
t: 0, i: 18, Train Loss: 0.237, Train Acc: 0.932, Eval Loss: 0.258, Eval Acc: 0.928
t: 0, i: 19, Train Loss: 0.236, Train Acc: 0.933, Eval Loss: 0.262, Eval Acc: 0.925
t: 5, i: 0, Train Loss: 0.370, Train Acc: 0.892, Eval Loss: 0.327, Eval Acc: 0.904
t: 5, i: 1, Train Loss: 0.279, Train Acc: 0.920, Eval Loss: 0.334, Eval Acc: 0.899
t: 5, i: 2, Train Loss: 0.259, Train Acc: 0.926, Eval Loss: 0.346, Eval Acc: 0.897
t: 5, i: 3, Train Loss: 0.248, Train Acc: 0.930, Eval Loss: 0.380, Eval Acc: 0.886
t: 5, i: 4, Train Loss: 0.240, Train Acc: 0.932, Eval Loss: 0.440, Eval Acc: 0.862
t: 5, i: 5, Train Loss: 0.232, Train Acc: 0.934, Eval Loss: 0.423, Eval Acc: 0.867
t: 5, i: 6, Train Loss: 0.227, Train Acc: 0.936, Eval Loss: 0.447, Eval Acc: 0.860
t: 5, i: 7, Train Loss: 0.221, Train Acc: 0.936, Eval Loss: 0.451, Eval Acc: 0.859
t: 5, i: 8, Train Loss: 0.218, Train Acc: 0.937, Eval Loss: 0.469, Eval Acc: 0.854
t: 5, i: 9, Train Loss: 0.213, Train Acc: 0.939, Eval Loss: 0.519, Eval Acc: 0.829
t: 5, i: 10, Train Loss: 0.209, Train Acc: 0.940, Eval Loss: 0.527, Eval Acc: 0.834
t: 5, i: 11, Train Loss: 0.206, Train Acc: 0.941, Eval Loss: 0.500, Eval Acc: 0.844
t: 5, i: 12, Train Loss: 0.204, Train Acc: 0.941, Eval Loss: 0.526, Eval Acc: 0.829
t: 5, i: 13, Train Loss: 0.200, Train Acc: 0.943, Eval Loss: 0.552, Eval Acc: 0.829
t: 5, i: 14, Train Loss: 0.198, Train Acc: 0.943, Eval Loss: 0.522, Eval Acc: 0.835
t: 5, i: 15, Train Loss: 0.195, Train Acc: 0.943, Eval Loss: 0.565, Eval Acc: 0.821
t: 5, i: 16, Train Loss: 0.194, Train Acc: 0.944, Eval Loss: 0.602, Eval Acc: 0.806
t: 5, i: 17, Train Loss: 0.191, Train Acc: 0.946, Eval Loss: 0.555, Eval Acc: 0.828
t: 5, i: 18, Train Loss: 0.189, Train Acc: 0.946, Eval Loss: 0.687, Eval Acc: 0.779
t: 5, i: 19, Train Loss: 0.187, Train Acc: 0.945, Eval Loss: 0.554, Eval Acc: 0.826
t: 10, i: 0, Train Loss: 0.640, Train Acc: 0.783, Eval Loss: 0.489, Eval Acc: 0.867
t: 10, i: 1, Train Loss: 0.273, Train Acc: 0.921, Eval Loss: 0.461, Eval Acc: 0.852
